Index,Order ID,Cust ID,Gender,Age,Date,Status,Channel ,SKU,Category,Size,Qty,Amount,Ship-City,Ship-State,Ship-Postal-Code,B2B,age_group
16096,404-5433959-5536334,5433959,M,37,05-06-2023,Cancelled,Myntra,J0103-SKD-L,Set,L,1,1338,BENGALURU,KARNATAKA,560076,No,adults
13739,404-4416718-3437966,4416718,F,22,05-08-2023,Delivered,Others,SET250-KR-SHA-XXXL,Set,3XL,1,729,Chennai,TAMIL NADU,600125,No,youth
13743,406-1941265-3615508,1941265,F,22,05-08-2023,Delivered,Nykaa,JNE1233-BLUE-KR-031-XL,kurta,XL,1,376,MUMBAI,MAHARASHTRA,400076,No,youth
13850,406-5205338-8062707,5205338,F,22,05-08-2023,Delivered,Ajio,JNE3160-KR-M,kurta,M,1,729,DAVANAGERE,KARNATAKA,577004,No,youth
16112,402-6334539-2246717,6334539,F,37,05-06-2023,Delivered,Myntra,PJNE2199-KR-N-6XL,kurta,6XL,1,426,MOHALI,PUNJAB,140308,No,adults
16182,402-9963073-0809108,9963073,F,37,05-06-2023,Delivered,Amazon,JNE3785-KR-XXXL,kurta,3XL,1,362,Aligarh,UTTAR PRADESH,202001,No,adults
16187,406-8245118-5593969,8245118,F,37,05-06-2023,Delivered,Myntra,JNE3878-KR-XL,kurta,XL,1,399,TIRUCHIRAPPALLI,TAMIL NADU,620002,No,adults
14015,404-2313214-7045152,2313214,M,22,05-08-2023,Delivered,Flipkart,J0058-DR-XS,Ethnic Dress,XS,1,473,chennai,TAMIL NADU,600100,No,youth
16254,171-5148700-4077126,5148700,M,37,05-06-2023,Delivered,Flipkart,SET269-KR-NP-M,Set,M,1,824,Varanasi,UTTAR PRADESH,221005,No,adults
14044,408-8154275-9383546,8154275,F,22,05-08-2023,Delivered,Amazon,JNE1525-KR-UDF19BLACK-M,kurta,M,1,311,VISAKHAPATNAm,ANDHRA PRADESH,530001,No,youth
16287,408-3595947-5756313,3595947,F,37,05-06-2023,Delivered,Others,NW009-ST-CP-XXL,Set,XXL,1,560,VISAKHAPATNAM,ANDHRA PRADESH,530040,No,adults
14077,406-5732505-2473923,5732505,F,22,05-08-2023,Delivered,Nykaa,SAR012,Saree,Free,1,363,VILLUPURAM,TAMIL NADU,606202,No,youth
5403,408-2092178-7420339,2092178,M,60,04-07-2023,Delivered,Ajio,SET264-KR-NP-M,Set,M,1,824,Bengaluru,KARNATAKA,560091,No,senoir_age
26350,406-0722693-3333129,722693,F,37,06-06-2023,Refunded,Flipkart,JNE3735-KR-L,kurta,L,1,386,CHENNAI,TAMIL NADU,600006,No,adults
14644,405-3806694-4734710,3806694,F,60,05-07-2023,Delivered,Nykaa,SET392-KR-NP-XXL,Set,XXL,1,747,NEW DELHI,DELHI,110072,No,senoir_age
14671,407-5881585-7521918,5881585,F,60,05-07-2023,Delivered,Ajio,JNE3405-KR-L,kurta,L,1,399,NAVI MUMBAI,MAHARASHTRA,400701,No,senoir_age
26359,403-3906882-7105117,3906882,F,37,06-06-2023,Delivered,Flipkart,JNE3759-KR-L,kurta,L,1,499,HYDERABAD,TELANGANA,500085,No,adults
26377,404-3770790-7137941,3770790,F,37,06-06-2023,Delivered,Amazon,JNE3621-KR-XXL,kurta,XXL,1,455,VISAKHAPATNAM,ANDHRA PRADESH,530024,No,adults
14100,408-0343457-8432365,343457,M,22,05-08-2023,Delivered,Myntra,J0006-SET-L,Ethnic Dress,L,1,899,NOIDA,UTTAR PRADESH,201304,No,youth
26406,402-8479833-8419551,8479833,F,37,06-06-2023,Delivered,Ajio,J0304-TP-XL,Top,XL,1,297,HYDERABAD,TELANGANA,500019,No,adults
26419,406-5742043-3358739,5742043,M,37,06-06-2023,Delivered,Amazon,JNE3798-KR-L,Western Dress,L,1,735,BENGALURU,KARNATAKA,560068,No,adults
14102,402-2999764-8895500,2999764,F,22,05-08-2023,Delivered,Amazon,JNE3622-KR-XS,kurta,XS,1,368,bilaspur,CHHATTISGARH,495224,No,youth
26445,402-6141378-7350700,6141378,F,37,06-06-2023,Delivered,Flipkart,SAR023,Saree,Free,1,850,"POTHREDDIPALLY, Sangareddy",TELANGANA,502295,No,adults
14679,406-0995191-2047563,995191,F,60,05-07-2023,Delivered,Amazon,J0117-TP-XXL,Top,XXL,1,512,KOCHI,KERALA,682013,No,senoir_age
26452,408-2588196-5574719,2588196,M,37,06-06-2023,Delivered,Amazon,JNE3709-DR-M,Western Dress,M,1,792,PARVATHIPURAM,ANDHRA PRADESH,535501,No,adults
26622,405-9170596-3333114,9170596,F,37,06-06-2023,Delivered,Amazon,SET374-KR-NP-S,Set,S,1,597,GORAKHPUR,UTTAR PRADESH,273001,No,adults
26630,403-2924067-8638725,2924067,F,37,06-06-2023,Delivered,Amazon,SET288-KR-NP-S,Set,S,1,698,JODHPUR,RAJASTHAN,342008,No,adults
14736,405-3042069-3279539,3042069,F,60,05-07-2023,Delivered,Myntra,JNE3837-KR-XXXL,kurta,3XL,1,533,VISAKHAPATNAM,ANDHRA PRADESH,530051,No,senoir_age
26680,403-7495046-5248331,7495046,M,37,06-06-2023,Delivered,Myntra,SET291-KR-PP-S,Set,S,1,563,THRISSUR,KERALA,680004,No,adults
26691,406-1643373-8505145,1643373,M,37,06-06-2023,Delivered,Flipkart,J0343-DR-XL,Western Dress,XL,1,743,Pune,MAHARASHTRA,412207,No,adults
14950,402-8104364-4974763,8104364,F,60,05-07-2023,Cancelled,Myntra,MEN5009-KR-XXXL,kurta,3XL,1,698,ERNAKULAM,KERALA,682024,No,senoir_age
26702,403-2581229-5803535,2581229,M,37,06-06-2023,Delivered,Amazon,J0041-SET-S,Set,S,1,660,HYDERABAD,TELANGANA,500058,No,adults
26707,408-6488992-8194731,6488992,F,37,06-06-2023,Delivered,Amazon,JNE3460-KR-XXL,kurta,XXL,1,480,PUNE,MAHARASHTRA,412308,No,adults
26726,403-7948840-0384327,7948840,F,37,06-06-2023,Delivered,Myntra,JNE3396-KR-M,kurta,M,1,399,BENGALURU,KARNATAKA,560109,No,adults
26761,404-6279830-6828368,6279830,M,37,06-06-2023,Delivered,Amazon,JNE3710-DR-S,Western Dress,S,1,699,KHORDA,ODISHA,751003,No,adults
14129,407-9208892-7349923,9208892,M,22,05-08-2023,Delivered,Myntra,JNE3869-DR-S,Western Dress,S,1,948,NEW DELHI,DELHI,110075,No,youth
15003,402-1079438-4262704,1079438,F,60,05-07-2023,Delivered,Ajio,JNE3775-KR-XXL,kurta,XXL,1,301,THRISSUR,KERALA,680007,No,senoir_age
26791,406-0090479-5399574,90479,F,37,06-06-2023,Delivered,Flipkart,SET187-KR-DH-M,Set,M,1,671,THANE,MAHARASHTRA,400604,No,adults
26806,404-2570517-0978738,2570517,F,37,06-06-2023,Delivered,Amazon,JNE3445-KR-M,kurta,M,1,459,Pune,MAHARASHTRA,411027,No,adults
26815,408-0473718-9815559,473718,F,37,06-06-2023,Returned,Flipkart,JNE3373-KR-S,kurta,S,1,376,BENGALURU,KARNATAKA,562107,No,adults
15235,405-8784550-6217143,8784550,M,60,05-07-2023,Delivered,Flipkart,NW012-TP-PJ-M,Set,M,1,560,HYDERABAD,TELANGANA,501301,No,senoir_age
26820,402-4848882-5216305,4848882,M,37,06-06-2023,Delivered,Myntra,JNE3797-KR-XXXL,Western Dress,3XL,1,735,CHENNUR,ANDHRA PRADESH,516162,No,adults
14171,405-9437412-8186737,9437412,F,22,05-08-2023,Delivered,Myntra,JNE3725-KR-XL,kurta,XL,1,442,KANJIKODE INDUSTRIAL AREA,KERALA,678623,No,youth
26846,403-8661897-4908334,8661897,F,37,06-06-2023,Delivered,Amazon,JNE3727-KR-XXL,kurta,XXL,1,525,SHIMLA,HIMACHAL PRADESH,171007,No,adults
26847,403-8661897-4908334,8661897,F,37,06-06-2023,Delivered,Flipkart,JNE3616-KR-XXL,kurta,XXL,1,317,HYDERABAD,TELANGANA,500004,No,adults
15294,407-3824473-3490715,3824473,F,60,05-07-2023,Delivered,Myntra,JNE3641-TP-N-XS,Top,XS,1,354,REWA,MADHYA PRADESH,486001,No,senoir_age
26863,403-1970681-2888303,1970681,M,37,06-06-2023,Delivered,Amazon,SET278-KR-NP-M,Set,M,1,1442,HYDERABAD,TELANGANA,500032,No,adults
26878,405-6641926-7770765,6641926,M,37,06-06-2023,Delivered,Flipkart,JNE3797-KR-L,Western Dress,L,1,725,KHORDHA,ODISHA,752055,No,adults
25701,403-4938074-3182723,4938074,M,60,06-07-2023,Delivered,Amazon,SET331-KR-NP-L,Set,L,1,589,NEW DELHI,DELHI,110048,No,senoir_age
25712,402-8204256-2645928,8204256,F,60,06-07-2023,Delivered,Amazon,J0244-SKD-S,Set,S,1,1238,NATHDWARA,RAJASTHAN,313301,No,senoir_age
14172,407-0749921-9479561,749921,F,22,05-08-2023,Delivered,Flipkart,JNE3566-KR-XL,kurta,XL,1,368,"Medavakkam, Chennai",TAMIL NADU,600100,No,youth
25860,406-7294332-4449939,7294332,M,60,06-07-2023,Delivered,Myntra,JNE3797-KR-XXXL,Western Dress,3XL,1,735,NAVI MUMBAI,MAHARASHTRA,410206,No,senoir_age
26882,404-7983493-0042758,7983493,M,37,06-06-2023,Delivered,Others,JNE3797-KR-M,Western Dress,M,3,2175,RAXAUL BAZAR,BIHAR,845305,No,adults
26906,406-2445765-0408369,2445765,M,37,06-06-2023,Delivered,Flipkart,JNE3660-TP-N-XXL,Top,XXL,1,391,KARNAL,HARYANA,132001,No,adults
14238,405-7654776-9419566,7654776,F,22,05-08-2023,Delivered,Flipkart,SAR004,Saree,Free,1,1299,TALEGAON DABHADE,MAHARASHTRA,410506,No,youth
26917,403-5203304-0817926,5203304,M,37,06-06-2023,Delivered,Flipkart,J0341-DR-M,Western Dress,M,1,842,Bangalore,KARNATAKA,560077,No,adults
26118,405-9857554-9329915,9857554,F,60,06-07-2023,Delivered,Myntra,SAR009,Saree,Free,1,589,Harnaut,Bihar,803110,No,senoir_age
26134,404-3896000-7640319,3896000,M,60,06-07-2023,Delivered,Amazon,J0349-SET-M,Set,M,1,801,Delhi,DELHI,110058,Yes,senoir_age
26944,403-9697535-8965950,9697535,F,37,06-06-2023,Delivered,Meesho,JNE3396-KR-XXL,kurta,XXL,1,487,BENGALURU,KARNATAKA,560066,No,adults
26979,402-5788848-9230764,5788848,F,37,06-06-2023,Delivered,Myntra,JNE2014-KR-178-S,kurta,S,1,359,palakkad,KERALA,678633,No,adults
14239,171-7239082-7533943,7239082,F,22,05-08-2023,Delivered,Amazon,J0119-TP-XL,Top,XL,1,750,NEW DELHI,DELHI,110091,No,youth
27062,406-3352110-6826744,3352110,F,37,06-06-2023,Delivered,Ajio,JNE3619-KR-S,kurta,S,1,318,DULIAJAN,ASSAM,786602,No,adults
14282,406-1451920-9620332,1451920,F,22,05-08-2023,Delivered,Myntra,SET288-KR-NP-XS,Set,XS,1,698,BEAWAR,RAJASTHAN,305901,No,youth
14288,407-3970187-0781153,3970187,F,22,05-08-2023,Delivered,Amazon,JNE3405-KR-S,kurta,S,1,399,GUWAHATI,ASSAM,781029,No,youth
14316,406-5461434-1408353,5461434,M,22,05-08-2023,Returned,Amazon,JNE3797-KR-XXL,Western Dress,XXL,1,715,KANPUR,UTTAR PRADESH,208001,No,youth
14318,407-7818596-6262702,7818596,F,22,05-08-2023,Cancelled,Amazon,SET363-KR-NP-XXXL,Set,3XL,1,1338,BENGALURU,KARNATAKA,560058,No,youth
14326,407-4948083-4448364,4948083,M,22,05-08-2023,Delivered,Nykaa,J0005-DR-L,Western Dress,L,1,899,BENGALURU,KARNATAKA,560102,No,youth
27089,171-1446238-7444318,1446238,F,37,06-06-2023,Delivered,Amazon,JNE3567-KR-L,kurta,L,1,399,VANIYAMKULAM II,KERALA,679522,No,adults
27198,406-7590530-3053106,7590530,F,37,06-06-2023,Delivered,Nykaa,JNE3399-KR-M,kurta,M,1,435,VALLAM THANJAVUR DISTRICT,TAMIL NADU,613403,No,adults
4629,405-5201214-7882715,5201214,M,37,04-07-2023,Delivered,Myntra,SET268-KR-NP-XXL,Set,XXL,1,788,VASAI VIRAR,MAHARASHTRA,401305,No,adults
3690,407-8826493-0773128,8826493,F,60,04-08-2023,Delivered,Flipkart,JNE3784-KR-M,kurta,M,1,458,PUNE,MAHARASHTRA,411005,No,senoir_age
4683,402-3785418-9018710,3785418,F,37,04-07-2023,Delivered,Myntra,PJNE3068-KR-4XL,kurta,4XL,1,1043,Chennai,TAMIL NADU,600026,No,adults
3769,408-3201065-4211512,3201065,M,60,04-08-2023,Delivered,Meesho,SET254-KR-NP-M,Set,M,1,886,RAIPUR,CHHATTISGARH,492009,No,senoir_age
14353,407-7516288-6649145,7516288,F,22,05-08-2023,Delivered,Amazon,J0008-SKD-L,Set,L,1,1075,BARIPADA,ODISHA,757001,No,youth
3885,403-6649146-7012300,6649146,M,60,04-08-2023,Cancelled,Flipkart,J0341-DR-XL,Western Dress,XL,1,743,Vellore,TAMIL NADU,632006,No,senoir_age
14391,407-0454962-6677159,454962,F,22,05-08-2023,Delivered,Flipkart,JNE3686-TU-XS,Top,XS,1,446,AHMEDABAD,GUJARAT,380009,No,youth
4710,406-0062547-6171517,62547,F,37,04-07-2023,Delivered,Myntra,SET209-KR-PP-S,Set,S,1,548,SOUTH WEST DELHI,Delhi,110075,No,adults
4724,403-4885677-9486747,4885677,M,37,04-07-2023,Cancelled,Ajio,JNE3721-KR-L,kurta,L,1,292,DEHRADUN,UTTARAKHAND,248001,No,adults
4731,407-4109226-9135565,4109226,F,37,04-07-2023,Delivered,Myntra,MEN5021-KR-L,kurta,L,1,754,CHIRALA,ANDHRA PRADESH,523157,No,adults
4747,405-0536767-9889110,536767,F,37,04-07-2023,Delivered,Meesho,JNE3405-KR-L,kurta,L,1,399,MANNARGUDI,TAMIL NADU,614001,No,adults
14410,407-8658127-6181927,8658127,F,22,05-08-2023,Delivered,Amazon,JNE3724-KR-M,kurta,M,1,499,NEW DELHI,DELHI,110052,No,youth
4752,171-7033281-4308323,7033281,F,37,04-07-2023,Delivered,Flipkart,MEN5011-KR-M,kurta,M,1,499,TAMLUK,WEST BENGAL,721649,No,adults
5003,403-1946403-3934769,1946403,F,37,04-07-2023,Delivered,Flipkart,JNE3543-KR-XL,kurta,XL,1,357,KALYAN,MAHARASHTRA,421204,No,adults
5029,403-2514166-6360361,2514166,M,37,04-07-2023,Delivered,Amazon,SET398-KR-PP-XL,Set,XL,1,1115,NEW DELHI,DELHI,110024,No,adults
5067,171-3949019-1613129,3949019,F,37,04-07-2023,Delivered,Flipkart,J0181-TP-XS,Top,XS,1,512,RAJAHMUNDRY,ANDHRA PRADESH,533103,No,adults
14431,403-4204191-3660328,4204191,M,22,05-08-2023,Delivered,Amazon,SET268-KR-NP-L,Set,L,1,698,NEW DELHI,DELHI,110053,No,youth
5076,405-9395360-0116340,9395360,F,37,04-07-2023,Delivered,Myntra,J0301-TP-M,Top,M,1,464,Bangalore,KARNATAKA,560076,No,adults
14521,407-6739760-4998717,6739760,F,22,05-08-2023,Delivered,Myntra,JNE3801-KR-L,kurta,L,1,735,PUNE,MAHARASHTRA,411046,No,youth
14540,406-0419880-0482752,419880,M,22,05-08-2023,Delivered,Myntra,BTM036-PP-XL,Footwear,XL,1,360,BELGAUM,KARNATAKA,590001,No,youth
14547,404-8918261-6185120,8918261,F,22,05-08-2023,Delivered,Flipkart,JNE3793-KR-S,kurta,S,1,349,UTTAR LATABARI,WEST BENGAL,735217,No,youth
5106,403-4287893-4126702,4287893,F,37,04-07-2023,Delivered,Flipkart,J0244-SKD-L,Set,L,1,1176,Pune,MAHARASHTRA,411021,No,adults
5109,405-1464274-9283500,1464274,F,37,04-07-2023,Delivered,Myntra,JNE3365-KR-1052-A-XL,kurta,XL,1,376,AMRITSAR,PUNJAB,143001,No,adults
5148,405-5635281-0932303,5635281,F,37,04-07-2023,Delivered,Nykaa,J0353-KR-XXL,kurta,XXL,1,597,AMROHA,UTTAR PRADESH,244221,No,adults
3955,408-7546567-3321109,7546567,F,60,04-08-2023,Delivered,Myntra,SET272-KR-PP-XXL,Set,XXL,1,852,BAREILLY,UTTAR PRADESH,243001,No,senoir_age
5164,408-9222559-7613934,9222559,F,37,04-07-2023,Delivered,Myntra,JNE3383-KR-A-XXL,kurta,XXL,1,437,VIJAYAWADA,ANDHRA PRADESH,520008,No,adults
5173,402-6316164-5128352,6316164,F,37,04-07-2023,Delivered,Myntra,J0230-SKD-L,Set,L,1,1309,PUNE,MAHARASHTRA,412308,No,adults
4004,403-3063529-1404360,3063529,F,60,04-08-2023,Delivered,Amazon,J0108-SKD-M,Set,M,1,1094,CHENNAI,TAMIL NADU,600082,No,senoir_age
5200,403-3115149-2291538,3115149,F,37,04-07-2023,Delivered,Myntra,JNE3878-KR-L,kurta,L,1,481,GUWAHATI,ASSAM,781008,No,adults
4479,408-4296709-0254765,4296709,F,60,04-08-2023,Delivered,Flipkart,J0119-TP-L,Top,L,1,758,JALANDHAR,PUNJAB,144003,No,senoir_age
24738,408-7655459-8281136,7655459,F,22,06-08-2023,Delivered,Amazon,NW016-ST-SR-S,Set,S,1,537,VADODARA,GUJARAT,390019,No,youth
5213,408-6702502-3787510,6702502,F,37,04-07-2023,Delivered,Myntra,J0230-SKD-L,Set,L,1,969,RAXAUL BAZAR,BIHAR,845305,No,adults
5243,405-6458070-8512349,6458070,F,37,04-07-2023,Delivered,Flipkart,SET110-KR-PP-L,Set,L,1,788,PATNA,BIHAR,800013,No,adults
5337,406-9287995-7612306,9287995,F,37,04-07-2023,Delivered,Amazon,JNE3405-KR-S,kurta,S,1,435,KAPADVANJ,GUJARAT,387620,No,adults
24756,405-1708971-9044356,1708971,F,22,06-08-2023,Delivered,Flipkart,JNE3405-KR-M,kurta,M,2,870,CHIKKAMAGALURU,KARNATAKA,577101,No,youth
4496,403-3713875-3445934,3713875,F,60,04-08-2023,Delivered,Nykaa,PJNE2100-KR-N-6XL,kurta,6XL,1,452,CHENNAI,TAMIL NADU,600044,No,senoir_age
5368,171-6560784-2217934,6560784,F,37,04-07-2023,Delivered,Flipkart,JNE3399-KR-XS,kurta,XS,1,426,MEERUT,UTTAR PRADESH,250001,No,adults
24806,405-2251534-9467564,2251534,F,22,06-08-2023,Returned,Amazon,JNE3291-KR-XXL,kurta,XXL,1,471,CHITTOOR,ANDHRA PRADESH,517004,No,youth
24827,406-8485672-4876330,8485672,F,22,06-08-2023,Delivered,Amazon,JNE3659-TP-N-XXL,Top,XXL,1,493,PUNE,MAHARASHTRA,411032,No,youth
5371,405-4946208-1928321,4946208,M,37,04-07-2023,Delivered,Flipkart,SAR012,Saree,Free,1,329,MEDINIPUR,WEST BENGAL,721101,No,adults
24857,403-7116986-3519502,7116986,M,22,06-08-2023,Delivered,Amazon,J0349-SET-S,Set,S,1,801,SURAT,GUJARAT,395007,No,youth
13673,407-8408466-7620317,8408466,F,60,05-08-2023,Delivered,Amazon,JNE3399-KR-S,kurta,S,1,435,CHENNAI,TAMIL NADU,600012,No,senoir_age
24886,402-5426727-2844360,5426727,F,22,06-08-2023,Delivered,Flipkart,SET200-KR-NP-A-XXL,Set,XXL,1,543,KANGRA,HIMACHAL PRADESH,176216,No,youth
24896,171-9954872-1520316,9954872,M,22,06-08-2023,Delivered,Amazon,JNE3797-KR-M,Western Dress,M,1,735,chandigarh,PUNJAB,160055,No,youth
13721,407-9479696-2025157,9479696,F,60,05-08-2023,Delivered,Amazon,JNE3645-TP-N-S,Top,S,1,473,GUWAHATI,ASSAM,781028,No,senoir_age
24920,405-3517078-3409134,3517078,M,22,06-08-2023,Delivered,Others,SET369-KR-NP-XXL,Set,XXL,1,1173,BANGALORE,KARNATAKA,560068,No,youth
13727,403-6665948-9649902,6665948,F,60,05-08-2023,Delivered,Flipkart,SAR001,Saree,Free,1,399,Navi Mumbai,MAHARASHTRA,410218,No,senoir_age
24924,403-6661273-5389916,6661273,M,22,06-08-2023,Delivered,Amazon,SET220-KR-PP-XL,Set,XL,1,1127,BENGALURU,KARNATAKA,560103,No,youth
24998,404-9172117-8761105,9172117,M,22,06-08-2023,Delivered,Meesho,J0207-DR-XS,Western Dress,XS,1,1229,PUNE,MAHARASHTRA,411002,No,youth
25030,408-9609439-7792360,9609439,F,22,06-08-2023,Delivered,Nykaa,JNE3468-KR-M,kurta,M,1,339,Mysore,KARNATAKA,570023,No,youth
25038,405-0869164-5593102,869164,F,22,06-08-2023,Delivered,Flipkart,JNE3373-KR-M,kurta,M,1,376,CHENNAI,TAMIL NADU,600062,No,youth
25050,407-8905817-8145160,8905817,M,22,06-08-2023,Delivered,Myntra,J0025-DR-XS,Western Dress,XS,2,1132,CHENNAI,TAMIL NADU,600087,No,youth
5418,403-6623636-5161933,6623636,M,37,04-07-2023,Delivered,Amazon,NW016-ST-SR-XS,Set,XS,1,537,LUCKNOW,UTTAR PRADESH,226017,No,adults
13948,402-8005439-9195550,8005439,F,60,05-08-2023,Delivered,Amazon,JNE3878-KR-M,kurta,M,1,399,COIMBATORE,TAMIL NADU,641005,No,senoir_age
14559,405-2753131-5629103,2753131,F,37,05-07-2023,Delivered,Myntra,JNE3798-KR-A-XXXL,Western Dress,3XL,1,771,KANCHIPURAM,TAMIL NADU,603001,No,adults
14141,407-7130559-7201958,7130559,F,60,05-08-2023,Refunded,Myntra,JNE3878-KR-XXXL,kurta,3XL,1,399,MUMBAI,MAHARASHTRA,400090,No,senoir_age
25069,403-1639269-2339560,1639269,F,22,06-08-2023,Delivered,Amazon,SET339-KR-NP-XXXL,Set,3XL,1,692,BELAGAVI,KARNATAKA,590017,No,youth
25077,402-4530529-5583560,4530529,F,22,06-08-2023,Delivered,Ajio,JNE3784-KR-XXL,kurta,XXL,1,486,BHATKAL,KARNATAKA,581320,No,youth
14560,171-2050819-5631528,2050819,F,37,05-07-2023,Delivered,Amazon,JNE3613-KR-XS,kurta,XS,1,405,MADURAI,TAMIL NADU,625014,No,adults
25131,408-9017003-9489901,9017003,M,22,06-08-2023,Delivered,Flipkart,SET348-KR-NP-S,Set,S,1,899,BAREILLY,UTTAR PRADESH,243122,No,youth
25185,407-3533920-5001927,3533920,M,22,06-08-2023,Delivered,Amazon,SET044-KR-NP-S,Set,S,1,542,BENGALURU,KARNATAKA,560034,No,youth
14594,408-3446681-1956322,3446681,F,37,05-07-2023,Delivered,Myntra,J0117-TP-XXXL,Top,3XL,1,499,HAZARIBAGH,JHARKHAND,825301,No,adults
14418,407-3155000-6927541,3155000,M,60,05-08-2023,Delivered,Myntra,PSET043-KR-NP-5XL,Set,5XL,1,1078,GURUGRAM,HARYANA,122001,No,senoir_age
25229,406-2711638-3887520,2711638,F,22,06-08-2023,Delivered,Flipkart,SET389-KR-NP-XL,Set,XL,1,680,KOLKATA,WEST BENGAL,700022,No,youth
14621,404-5630484-5193104,5630484,M,37,05-07-2023,Delivered,Amazon,J0283-SET-XXL,Set,XXL,1,1020,GUWAHATI,ASSAM,781038,No,adults
14448,408-9760962-8267513,9760962,F,60,05-08-2023,Delivered,Flipkart,JNE3645-TP-N-XL,Top,XL,1,663,KOLKATA,WEST BENGAL,700081,No,senoir_age
25280,408-6481831-1173920,6481831,F,22,06-08-2023,Delivered,Amazon,SET331-KR-NP-S,Set,S,1,597,NEW DELHI,DELHI,110003,No,youth
25370,403-2651163-7458726,2651163,F,22,06-08-2023,Refunded,Myntra,JNE3373-KR-M,kurta,M,1,364,CHENNAI,TAMIL NADU,600058,No,youth
14639,403-2056415-2133927,2056415,F,37,05-07-2023,Returned,Amazon,MEN5024-KR-XXL,kurta,XXL,1,475,PUNE,MAHARASHTRA,411006,No,adults
14646,406-5417379-4793108,5417379,M,37,05-07-2023,Delivered,Nykaa,SET397-KR-NP  -M,Set,M,1,1201,Chennai,TAMIL NADU,600130,No,adults
25373,404-8805309-7896347,8805309,F,60,06-08-2023,Delivered,Amazon,JNE3399-KR-XS,kurta,XS,1,435,NEW DELHI,DELHI,110033,No,senoir_age
14752,406-1147981-3170702,1147981,F,37,05-07-2023,Refunded,Flipkart,JNE3630-KR-XL,kurta,XL,1,487,PALAKKAD,KERALA,679513,No,adults
14761,402-9404016-7653111,9404016,F,37,05-07-2023,Delivered,Flipkart,JNE3864-TU-M,Top,M,1,599,PUNE,MAHARASHTRA,411021,No,adults
25413,405-3265311-6047510,3265311,F,22,06-08-2023,Delivered,Flipkart,SET349-KR-NP-XS,Set,XS,1,930,ITANAGAR,ARUNACHAL PRADESH,791111,No,youth
25406,171-4484107-6254707,4484107,F,60,06-08-2023,Delivered,Flipkart,JNE3160-KR-G-S,kurta,S,1,729,HYDERABAD,TELANGANA,500037,No,senoir_age
25424,405-1444029-0734705,1444029,M,22,06-08-2023,Delivered,Amazon,J0157-DR-XXL,Western Dress,XXL,1,588,BENGALURU,KARNATAKA,560085,No,youth
25463,404-7735708-4792319,7735708,M,60,06-08-2023,Delivered,Flipkart,J0401-DR-S,Western Dress,S,1,832,NEW DELHI,DELHI,110027,No,senoir_age
14840,402-7494591-4292322,7494591,F,37,05-07-2023,Delivered,Flipkart,MEN5021-KR-XXL,kurta,XXL,1,530,Gurgaon,HARYANA,122009,No,adults
14844,171-2691279-5868340,2691279,F,37,05-07-2023,Delivered,Amazon,J0328-KR-XXL,kurta,XXL,1,939,THIRUVANANTHAPURAM,KERALA,695581,No,adults
2871,404-1544589-4651559,1544589,M,60,04-09-2023,Delivered,Ajio,J0003-SET-XL,Set,XL,1,696,MUMBAI,MAHARASHTRA,400055,No,senoir_age
2936,405-8916952-2869918,8916952,M,60,04-09-2023,Delivered,Ajio,BTM040-PP-XXXL,Footwear,3XL,1,345,HYDERABAD,TELANGANA,500084,No,senoir_age
14848,407-2662155-4178711,2662155,M,37,05-07-2023,Delivered,Amazon,J0002-SKD-XXXL,Set,3XL,1,1125,MUZAFFARNAGAR,UTTAR PRADESH,251001,No,adults
15063,171-8687574-7051507,8687574,F,37,05-07-2023,Cancelled,Amazon,J0103-SKD-S,Set,S,1,1338,Hyderabad,TELANGANA,501510,Yes,adults
15116,171-0630281-7729939,630281,F,37,05-07-2023,Delivered,Myntra,JNE3479-KR-M,kurta,M,1,301,SECUNDERABAD,TELANGANA,500003,No,adults
3259,404-4875101-7606706,4875101,F,60,04-09-2023,Cancelled,Amazon,JNE3721-KR-L,kurta,L,1,292,COIMBATORE,TAMIL NADU,641025,No,senoir_age
15131,407-5604080-9844342,5604080,F,37,05-07-2023,Delivered,Nykaa,JNE3801-KR-M,kurta,M,1,771,MUMBAI,MAHARASHTRA,400078,No,adults
2777,407-3506588-0425151,3506588,F,22,04-09-2023,Returned,Amazon,JNE3373-KR-XXL,kurta,XXL,1,376,CHENNAI,TAMIL NADU,600024,No,youth
15166,402-2364957-5738753,2364957,F,37,05-07-2023,Delivered,Myntra,SAR015,Saree,Free,1,499,RISHRA,WEST BENGAL,712249,No,adults
15178,406-2782664-7066700,2782664,F,37,05-07-2023,Delivered,Flipkart,JNE3560-KR-XL,kurta,XL,1,544,NEW DELHI,DELHI,110096,No,adults
2780,402-3131166-2789923,3131166,M,22,04-09-2023,Delivered,Amazon,J0081-DR-XXXL,Western Dress,3XL,1,658,JODHPUR,RAJASTHAN,342011,No,youth
3276,406-0878369-6993910,878369,F,60,04-09-2023,Delivered,Flipkart,J0339-DR-XL,Western Dress,XL,1,744,NEW DELHI,DELHI,110032,No,senoir_age
3419,403-0166989-8619575,166989,M,60,04-09-2023,Delivered,Flipkart,SET257-KR-PP-M,Set,M,1,563,BHADOHI,UTTAR PRADESH,221401,No,senoir_age
15231,406-2559688-7733111,2559688,M,37,05-07-2023,Delivered,Amazon,SET183-KR-DH-M,Set,M,1,759,SHIVAMOGGA,KARNATAKA,577201,No,adults
